"Current Procedural Terminology (CPT) codes, descriptions and other data only are copyright 2025 American Medical Association. All rights reserved. 

CPT® is a registered trademark of the American Medical Association.

Applicable FARS/DFARS Restrictions Apply to Government Use. 

Fee schedules, relative value units, conversion factors and/or related components are not assigned by the AMA, are not part of CPT, and the AMA is not recommending their use.  The AMA does not directly or indirectly practice medicine or dispense medical services.  The AMA assumes no liability for the data contained or not contained herein.",,,
"HCPCS/
CPT Code",Practitioner Services MUE Values,MUE Adjudication Indicator,MUE Rationale
49325,1,2 Date of Service Edit: Policy,Anatomic Consideration
49326,1,2 Date of Service Edit: Policy,Anatomic Consideration
49327,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
49329,1,3 Date of Service Edit: Clinical,Clinical: CMS Workgroup
49400,1,3 Date of Service Edit: Clinical,Clinical: Data
49402,1,3 Date of Service Edit: Clinical,Anatomic Consideration
49405,2,3 Date of Service Edit: Clinical,Clinical: Data
49406,2,3 Date of Service Edit: Clinical,Clinical: Data
49407,1,3 Date of Service Edit: Clinical,Clinical: Data
49411,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
49412,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
49418,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
49419,1,2 Date of Service Edit: Policy,Anatomic Consideration
49421,1,2 Date of Service Edit: Policy,Anatomic Consideration
49422,1,2 Date of Service Edit: Policy,Anatomic Consideration
49423,2,3 Date of Service Edit: Clinical,Clinical: Data
49424,3,3 Date of Service Edit: Clinical,Clinical: Data
49425,1,2 Date of Service Edit: Policy,Anatomic Consideration
49426,1,3 Date of Service Edit: Clinical,Clinical: Data
49427,1,3 Date of Service Edit: Clinical,Clinical: Data
49428,1,2 Date of Service Edit: Policy,Anatomic Consideration
49429,1,2 Date of Service Edit: Policy,Anatomic Consideration
49435,1,2 Date of Service Edit: Policy,Anatomic Consideration
49436,1,2 Date of Service Edit: Policy,Anatomic Consideration
49440,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
49441,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
49442,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
49446,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
49450,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
49451,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
49452,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
49460,1,3 Date of Service Edit: Clinical,Clinical: Data
49465,1,3 Date of Service Edit: Clinical,Clinical: Data
49491,1,2 Date of Service Edit: Policy,CMS Policy
49492,1,2 Date of Service Edit: Policy,CMS Policy
49495,1,2 Date of Service Edit: Policy,CMS Policy
49496,1,2 Date of Service Edit: Policy,CMS Policy
49500,1,2 Date of Service Edit: Policy,CMS Policy
49501,1,2 Date of Service Edit: Policy,CMS Policy
49505,1,2 Date of Service Edit: Policy,CMS Policy
49507,1,2 Date of Service Edit: Policy,CMS Policy
49520,1,2 Date of Service Edit: Policy,CMS Policy
49521,1,2 Date of Service Edit: Policy,CMS Policy
49525,1,2 Date of Service Edit: Policy,CMS Policy
49540,1,2 Date of Service Edit: Policy,Anatomic Consideration
49550,1,2 Date of Service Edit: Policy,CMS Policy
49553,1,2 Date of Service Edit: Policy,CMS Policy
49555,1,2 Date of Service Edit: Policy,CMS Policy
49557,1,2 Date of Service Edit: Policy,CMS Policy
49591,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
49592,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
49593,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
49594,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
49595,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
49596,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
49600,1,2 Date of Service Edit: Policy,Anatomic Consideration
49605,1,2 Date of Service Edit: Policy,Anatomic Consideration
49606,1,2 Date of Service Edit: Policy,Anatomic Consideration
49610,1,2 Date of Service Edit: Policy,Anatomic Consideration
49611,1,2 Date of Service Edit: Policy,Anatomic Consideration
49613,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
49614,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
49615,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
49616,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
49617,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
49618,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
49621,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
49622,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
49623,1,2 Date of Service Edit: Policy,Code Descriptor / CPT Instruction
49650,1,2 Date of Service Edit: Policy,CMS Policy
49651,1,2 Date of Service Edit: Policy,CMS Policy
49659,1,3 Date of Service Edit: Clinical,Clinical: CMS Workgroup
49900,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
49904,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
49905,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
49906,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
49999,1,3 Date of Service Edit: Clinical,Clinical: CMS Workgroup
50010,1,2 Date of Service Edit: Policy,CMS Policy
50020,1,3 Date of Service Edit: Clinical,Clinical: Data
50040,1,2 Date of Service Edit: Policy,CMS Policy
50045,1,2 Date of Service Edit: Policy,CMS Policy
50060,1,2 Date of Service Edit: Policy,CMS Policy
50065,1,2 Date of Service Edit: Policy,CMS Policy
50070,1,2 Date of Service Edit: Policy,CMS Policy
50075,1,2 Date of Service Edit: Policy,CMS Policy
50080,1,2 Date of Service Edit: Policy,CMS Policy
50081,1,2 Date of Service Edit: Policy,CMS Policy
50100,1,2 Date of Service Edit: Policy,CMS Policy
50120,1,2 Date of Service Edit: Policy,CMS Policy
50125,1,2 Date of Service Edit: Policy,CMS Policy
50130,1,2 Date of Service Edit: Policy,CMS Policy
50200,1,3 Date of Service Edit: Clinical,CMS Policy
50205,1,3 Date of Service Edit: Clinical,CMS Policy
50220,1,2 Date of Service Edit: Policy,CMS Policy
50225,1,2 Date of Service Edit: Policy,CMS Policy
50230,1,2 Date of Service Edit: Policy,CMS Policy
50234,1,2 Date of Service Edit: Policy,CMS Policy
50236,1,2 Date of Service Edit: Policy,CMS Policy
50240,1,2 Date of Service Edit: Policy,CMS Policy
50250,1,3 Date of Service Edit: Clinical,Clinical: Data
50280,1,2 Date of Service Edit: Policy,CMS Policy
50290,1,3 Date of Service Edit: Clinical,Clinical: Data
50300,1,2 Date of Service Edit: Policy,Anatomic Consideration
50320,1,2 Date of Service Edit: Policy,Anatomic Consideration
50323,1,3 Date of Service Edit: Clinical,Anatomic Consideration
50325,1,2 Date of Service Edit: Policy,Anatomic Consideration
50327,2,3 Date of Service Edit: Clinical,Code Descriptor / CPT Instruction
50328,1,3 Date of Service Edit: Clinical,Clinical: CMS Workgroup
50329,1,3 Date of Service Edit: Clinical,Clinical: CMS Workgroup
50340,1,2 Date of Service Edit: Policy,CMS Policy
50360,1,3 Date of Service Edit: Clinical,Anatomic Consideration
50365,1,2 Date of Service Edit: Policy,Anatomic Consideration
50370,1,2 Date of Service Edit: Policy,Anatomic Consideration
50380,1,2 Date of Service Edit: Policy,Anatomic Consideration
50382,1,3 Date of Service Edit: Clinical,CMS Policy
50384,1,3 Date of Service Edit: Clinical,CMS Policy
50385,1,3 Date of Service Edit: Clinical,CMS Policy
50386,1,3 Date of Service Edit: Clinical,CMS Policy
50387,1,3 Date of Service Edit: Clinical,CMS Policy
50389,1,3 Date of Service Edit: Clinical,CMS Policy
50390,2,3 Date of Service Edit: Clinical,Clinical: Data
50391,1,3 Date of Service Edit: Clinical,CMS Policy
50396,1,3 Date of Service Edit: Clinical,CMS Policy
50400,1,2 Date of Service Edit: Policy,CMS Policy
50405,1,2 Date of Service Edit: Policy,CMS Policy
50430,2,3 Date of Service Edit: Clinical,Clinical: Data
50431,2,3 Date of Service Edit: Clinical,Clinical: Data
50432,2,3 Date of Service Edit: Clinical,Clinical: Data
50433,2,3 Date of Service Edit: Clinical,Clinical: Data
50434,2,3 Date of Service Edit: Clinical,Clinical: Data
50435,2,3 Date of Service Edit: Clinical,Clinical: Data
50436,1,3 Date of Service Edit: Clinical,CMS Policy
50437,1,3 Date of Service Edit: Clinical,CMS Policy
50500,1,3 Date of Service Edit: Clinical,Clinical: Data
50520,1,3 Date of Service Edit: Clinical,Clinical: Data
50525,1,3 Date of Service Edit: Clinical,Clinical: Data
50526,1,3 Date of Service Edit: Clinical,Clinical: Data
50540,1,2 Date of Service Edit: Policy,Anatomic Consideration
50541,1,2 Date of Service Edit: Policy,Anatomic Consideration
50542,1,2 Date of Service Edit: Policy,Anatomic Consideration
50543,1,2 Date of Service Edit: Policy,CMS Policy
50544,1,2 Date of Service Edit: Policy,Anatomic Consideration
50545,1,2 Date of Service Edit: Policy,CMS Policy
50546,1,2 Date of Service Edit: Policy,CMS Policy
50547,1,2 Date of Service Edit: Policy,Anatomic Consideration
50548,1,2 Date of Service Edit: Policy,CMS Policy
50549,1,3 Date of Service Edit: Clinical,Clinical: CMS Workgroup
50551,1,3 Date of Service Edit: Clinical,CMS Policy
50553,1,3 Date of Service Edit: Clinical,CMS Policy
50555,1,2 Date of Service Edit: Policy,CMS Policy
50557,1,2 Date of Service Edit: Policy,CMS Policy
50561,1,2 Date of Service Edit: Policy,CMS Policy
50562,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
50570,1,3 Date of Service Edit: Clinical,CMS Policy
50572,1,3 Date of Service Edit: Clinical,CMS Policy
50574,1,2 Date of Service Edit: Policy,CMS Policy
50575,1,2 Date of Service Edit: Policy,CMS Policy
50576,1,2 Date of Service Edit: Policy,CMS Policy
50580,1,2 Date of Service Edit: Policy,CMS Policy
50590,1,2 Date of Service Edit: Policy,Anatomic Consideration
50592,1,2 Date of Service Edit: Policy,CMS Policy
50593,1,2 Date of Service Edit: Policy,CMS Policy
50600,1,3 Date of Service Edit: Clinical,CMS Policy
50605,1,3 Date of Service Edit: Clinical,CMS Policy
50606,1,3 Date of Service Edit: Clinical,Clinical: Data
50610,1,2 Date of Service Edit: Policy,CMS Policy
50620,1,2 Date of Service Edit: Policy,CMS Policy
50630,1,2 Date of Service Edit: Policy,CMS Policy
50650,1,2 Date of Service Edit: Policy,CMS Policy
50660,1,3 Date of Service Edit: Clinical,Anatomic Consideration
50684,1,3 Date of Service Edit: Clinical,CMS Policy
50686,2,3 Date of Service Edit: Clinical,Clinical: Data
50688,2,3 Date of Service Edit: Clinical,Clinical: Data
50690,2,3 Date of Service Edit: Clinical,Nature of Service/Procedure
50693,2,3 Date of Service Edit: Clinical,Clinical: Data
50694,2,3 Date of Service Edit: Clinical,Clinical: Data
50695,2,3 Date of Service Edit: Clinical,Clinical: Data
50700,1,2 Date of Service Edit: Policy,CMS Policy
50705,2,3 Date of Service Edit: Clinical,Clinical: Data
50706,2,3 Date of Service Edit: Clinical,Clinical: Data
50715,1,2 Date of Service Edit: Policy,CMS Policy
50722,1,2 Date of Service Edit: Policy,Anatomic Consideration
50725,1,3 Date of Service Edit: Clinical,CMS Policy
50727,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
50728,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
50740,1,2 Date of Service Edit: Policy,CMS Policy
50750,1,2 Date of Service Edit: Policy,CMS Policy
50760,1,2 Date of Service Edit: Policy,CMS Policy
50770,1,2 Date of Service Edit: Policy,Anatomic Consideration
50780,1,2 Date of Service Edit: Policy,CMS Policy
50782,1,2 Date of Service Edit: Policy,CMS Policy
50783,1,2 Date of Service Edit: Policy,CMS Policy
50785,1,2 Date of Service Edit: Policy,CMS Policy
50800,1,2 Date of Service Edit: Policy,CMS Policy
50810,1,3 Date of Service Edit: Clinical,Anatomic Consideration
50815,1,2 Date of Service Edit: Policy,CMS Policy
50820,1,2 Date of Service Edit: Policy,CMS Policy
50825,1,3 Date of Service Edit: Clinical,Anatomic Consideration
50830,1,3 Date of Service Edit: Clinical,Anatomic Consideration
50840,1,2 Date of Service Edit: Policy,CMS Policy
50845,1,2 Date of Service Edit: Policy,Anatomic Consideration
50860,1,2 Date of Service Edit: Policy,CMS Policy
50900,1,3 Date of Service Edit: Clinical,CMS Policy
50920,2,3 Date of Service Edit: Clinical,Clinical: Data
50930,2,3 Date of Service Edit: Clinical,Clinical: Data
50940,1,2 Date of Service Edit: Policy,CMS Policy
50945,1,2 Date of Service Edit: Policy,CMS Policy
50947,1,2 Date of Service Edit: Policy,CMS Policy
50948,1,2 Date of Service Edit: Policy,CMS Policy
50949,1,3 Date of Service Edit: Clinical,Clinical: CMS Workgroup
50951,1,3 Date of Service Edit: Clinical,CMS Policy
50953,1,3 Date of Service Edit: Clinical,CMS Policy
50955,1,2 Date of Service Edit: Policy,CMS Policy
50957,1,2 Date of Service Edit: Policy,CMS Policy
50961,1,2 Date of Service Edit: Policy,CMS Policy
50970,1,3 Date of Service Edit: Clinical,CMS Policy
50972,1,3 Date of Service Edit: Clinical,CMS Policy
50974,1,2 Date of Service Edit: Policy,CMS Policy
50976,1,2 Date of Service Edit: Policy,CMS Policy
50980,1,2 Date of Service Edit: Policy,CMS Policy
51020,1,2 Date of Service Edit: Policy,Anatomic Consideration
51040,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
51045,2,3 Date of Service Edit: Clinical,Nature of Service/Procedure
51050,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
51060,1,3 Date of Service Edit: Clinical,Anatomic Consideration
51065,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
51080,1,3 Date of Service Edit: Clinical,Clinical: Data
51100,1,3 Date of Service Edit: Clinical,Clinical: Data
51101,1,3 Date of Service Edit: Clinical,Clinical: Data
51102,1,3 Date of Service Edit: Clinical,Clinical: Data
51500,1,2 Date of Service Edit: Policy,Anatomic Consideration
51520,1,2 Date of Service Edit: Policy,Anatomic Consideration
51525,1,2 Date of Service Edit: Policy,Anatomic Consideration
51530,1,2 Date of Service Edit: Policy,Anatomic Consideration
51535,1,2 Date of Service Edit: Policy,CMS Policy
51550,1,2 Date of Service Edit: Policy,Anatomic Consideration
51555,1,2 Date of Service Edit: Policy,Anatomic Consideration
51565,1,2 Date of Service Edit: Policy,Anatomic Consideration
51570,1,2 Date of Service Edit: Policy,Anatomic Consideration
51575,1,2 Date of Service Edit: Policy,Anatomic Consideration
51580,1,2 Date of Service Edit: Policy,Anatomic Consideration
51585,1,2 Date of Service Edit: Policy,Anatomic Consideration
51590,1,2 Date of Service Edit: Policy,Anatomic Consideration
51595,1,2 Date of Service Edit: Policy,Anatomic Consideration
51596,1,2 Date of Service Edit: Policy,Anatomic Consideration
51597,1,2 Date of Service Edit: Policy,Anatomic Consideration
51600,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
51605,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
51610,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
51700,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
51701,2,3 Date of Service Edit: Clinical,Clinical: Data
51702,2,3 Date of Service Edit: Clinical,Clinical: Data
51703,2,3 Date of Service Edit: Clinical,Clinical: Data
51705,1,3 Date of Service Edit: Clinical,Clinical: Data
51710,1,3 Date of Service Edit: Clinical,Clinical: Data
51715,1,2 Date of Service Edit: Policy,Anatomic Consideration
51720,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
51721,1,2 Date of Service Edit: Policy,Nature of Service/Procedure
51725,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
51726,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
51727,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
51728,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
51729,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
51736,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
51741,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
51784,1,3 Date of Service Edit: Clinical,Code Descriptor / CPT Instruction
51785,1,3 Date of Service Edit: Clinical,Clinical: Data
51792,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
51797,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
51798,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
51800,1,2 Date of Service Edit: Policy,Anatomic Consideration
51820,1,2 Date of Service Edit: Policy,Anatomic Consideration
51840,1,2 Date of Service Edit: Policy,Anatomic Consideration
51841,1,2 Date of Service Edit: Policy,Anatomic Consideration
51845,1,2 Date of Service Edit: Policy,Anatomic Consideration
51860,1,3 Date of Service Edit: Clinical,Clinical: Data
51865,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
51880,1,2 Date of Service Edit: Policy,Anatomic Consideration
51900,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
51920,1,3 Date of Service Edit: Clinical,Nature of Service/Procedure
